order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
54193,9868,2022-05-20,107,4,230.19,920.76,Pending,
54194,6273,2025-11-30,249,1,22.08,22.08,Completed,2025-11-30
54195,855,2025-12-04,318,4,30.57,122.28,Completed,2025-12-06
54196,3773,2021-06-06,332,4,468.81,1875.24,Completed,2021-06-06
54197,6645,2022-10-13,313,4,421.98,1687.92,Completed,2022-10-13
54198,9154,2020-11-22,78,1,360.93,360.93,Pending,
54199,7328,2021-02-20,425,3,431.11,1293.33,Completed,2021-02-23
54200,8832,2024-08-30,68,4,279.87,1119.48,Completed,2024-08-30
54201,2259,2025-07-04,106,4,172.61,690.44,Pending,
54202,4459,2025-08-11,115,2,303.82,607.64,Completed,2025-08-13
54203,933,2024-08-09,330,4,43.65,174.60,Completed,2024-08-11
54204,998,2021-06-01,155,1,253.34,253.34,Completed,2021-06-02
54205,7045,2025-04-23,95,3,442.54,1327.62,Completed,2025-04-26
54206,4458,2023-03-15,86,2,490.27,980.54,Completed,2023-03-15
54207,1664,2025-11-15,205,2,34.81,69.62,Completed,2025-11-18
54208,8897,2020-08-13,307,4,28.80,115.20,Pending,
54209,1751,2025-04-14,159,2,318.83,637.66,Completed,2025-04-17
54210,6162,2025-01-06,349,1,418.99,418.99,Completed,2025-01-09
54211,2984,2023-04-22,400,3,329.37,988.11,Completed,2023-04-24
54212,8896,2025-03-14,52,1,43.70,43.70,Completed,2025-03-15
54213,7482,2025-09-18,247,5,155.35,776.75,Pending,
54214,9737,2022-08-24,4,2,272.52,545.04,Completed,2022-08-24
54215,3901,2020-08-28,81,2,291.82,583.64,Completed,2020-08-29
54216,5225,2023-09-14,419,3,402.48,1207.44,Completed,2023-09-16
54217,696,2020-10-10,472,3,31.70,95.10,Completed,2020-10-11
54218,6958,2024-06-24,11,4,447.40,1789.60,Completed,2024-06-26
54219,6753,2024-03-13,218,1,94.83,94.83,Completed,2024-03-15
54220,4570,2023-06-06,181,3,134.17,402.51,Completed,2023-06-08
54221,9847,2024-10-23,134,2,89.56,179.12,Completed,2024-10-26
54222,2222,2021-05-10,102,5,43.45,217.25,Completed,2021-05-10
54223,1816,2025-10-27,334,5,210.49,1052.45,Completed,2025-10-29
54224,1273,2023-11-25,61,3,352.44,1057.32,Pending,
54225,4111,2021-12-25,94,1,74.11,74.11,Pending,
54226,6799,2023-10-14,310,2,410.55,821.10,Completed,2023-10-17
54227,9860,2025-01-03,378,1,112.68,112.68,Completed,2025-01-04
54228,7948,2020-05-01,192,1,456.55,456.55,Completed,2020-05-03
54229,9425,2025-01-12,167,1,126.89,126.89,Pending,
54230,7687,2025-08-06,83,4,220.66,882.64,Completed,2025-08-08
54231,2937,2021-11-07,472,2,31.70,63.40,Completed,2021-11-09
54232,5679,2022-12-18,325,2,441.11,882.22,Completed,2022-12-19
54233,3362,2021-06-30,45,5,11.67,58.35,Completed,2021-06-30
54234,5739,2020-04-20,466,3,204.35,613.05,Completed,2020-04-21
54235,7380,2021-07-18,84,4,357.71,1430.84,Completed,2021-07-21
54236,2364,2025-04-26,279,3,75.32,225.96,Pending,
54237,2985,2021-11-28,91,5,139.87,699.35,Completed,2021-11-29
54238,7257,2022-02-03,239,5,267.48,1337.40,Completed,2022-02-06
54239,2902,2023-03-05,10,1,260.23,260.23,Completed,2023-03-08
54240,1124,2022-05-28,137,2,186.55,373.10,Cancelled,
54241,5438,2022-12-12,176,1,20.31,20.31,Completed,2022-12-13
54242,6982,2025-03-26,212,1,247.42,247.42,Completed,2025-03-26
54243,8685,2022-06-13,437,1,277.63,277.63,Completed,2022-06-15
54244,9900,2025-08-12,474,2,316.89,633.78,Completed,2025-08-12
54245,1480,2021-11-26,489,1,90.37,90.37,Completed,2021-11-29
54246,7030,2025-02-10,191,2,209.60,419.20,Completed,2025-02-11
54247,8325,2025-08-17,377,3,487.94,1463.82,Completed,2025-08-18
54248,8822,2022-01-26,284,2,366.12,732.24,Completed,2022-01-29
54249,9085,2021-06-05,8,4,182.72,730.88,Pending,
54250,7344,2021-02-23,461,2,171.28,342.56,Completed,2021-02-24
54251,2838,2020-11-13,409,4,372.82,1491.28,Completed,2020-11-13
54252,5928,2020-11-01,114,5,375.86,1879.30,Completed,2020-11-03
54253,4703,2021-06-22,456,4,119.12,476.48,Completed,2021-06-25
54254,937,2020-08-01,492,3,31.88,95.64,Cancelled,
54255,4451,2022-03-17,144,4,290.53,1162.12,Completed,2022-03-17
54256,6792,2020-01-28,279,3,75.32,225.96,Cancelled,
54257,6953,2022-02-28,44,2,84.85,169.70,Completed,2022-03-01
54258,1921,2025-10-21,346,1,32.13,32.13,Completed,2025-10-23
54259,2941,2024-09-04,334,2,210.49,420.98,Completed,2024-09-04
54260,9894,2024-04-21,41,5,69.82,349.10,Completed,2024-04-23
54261,1304,2020-05-12,8,2,182.72,365.44,Completed,2020-05-14
54262,8558,2020-01-04,239,1,267.48,267.48,Completed,2020-01-05
54263,9296,2024-12-04,351,1,79.00,79.00,Completed,2024-12-04
54264,6834,2023-01-14,145,3,414.82,1244.46,Completed,2023-01-16
54265,935,2025-06-26,244,1,273.99,273.99,Completed,2025-06-28
54266,3369,2025-12-29,39,1,308.46,308.46,Completed,2025-12-31
54267,7242,2022-10-02,375,3,392.27,1176.81,Completed,2022-10-02
54268,7681,2025-05-09,209,4,384.25,1537.00,Completed,2025-05-10
54269,4661,2025-04-30,497,1,168.89,168.89,Completed,2025-05-03
54270,1992,2024-12-31,118,4,136.08,544.32,Completed,2025-01-03
54271,4099,2025-06-08,315,3,225.74,677.22,Completed,2025-06-11
54272,4299,2025-08-19,243,4,282.36,1129.44,Cancelled,
54273,4998,2022-07-16,61,2,352.44,704.88,Completed,2022-07-19
54274,5274,2020-08-15,230,5,431.66,2158.30,Completed,2020-08-15
54275,7917,2020-08-01,351,5,79.00,395.00,Completed,2020-08-04
54276,313,2024-12-21,113,1,186.72,186.72,Completed,2024-12-22
54277,4775,2025-11-18,238,4,278.69,1114.76,Completed,2025-11-21
54278,7888,2025-11-16,189,4,149.89,599.56,Completed,2025-11-18
54279,8816,2021-10-15,34,2,347.64,695.28,Completed,2021-10-17
54280,3025,2022-04-09,191,3,209.60,628.80,Completed,2022-04-09
54281,7143,2023-10-23,312,5,477.29,2386.45,Pending,
54282,2890,2022-01-19,349,1,418.99,418.99,Pending,
54283,9055,2023-07-13,305,4,11.77,47.08,Completed,2023-07-14
54284,8714,2020-09-08,136,5,97.10,485.50,Completed,2020-09-11
54285,8506,2024-06-22,376,1,7.43,7.43,Completed,2024-06-25
54286,3576,2022-08-05,191,4,209.60,838.40,Pending,
54287,5909,2020-08-01,74,3,394.61,1183.83,Completed,2020-08-02
54288,2935,2021-02-12,495,2,466.45,932.90,Completed,2021-02-14
54289,8082,2024-08-04,30,3,455.31,1365.93,Pending,
54290,8705,2022-03-17,443,3,321.50,964.50,Completed,2022-03-20
54291,6631,2021-01-07,56,2,87.31,174.62,Pending,
54292,4983,2022-01-29,168,2,288.43,576.86,Completed,2022-01-29
54293,9734,2023-09-16,443,3,321.50,964.50,Completed,2023-09-17
54294,9378,2025-04-21,362,4,304.93,1219.72,Pending,
54295,9226,2022-03-29,68,4,279.87,1119.48,Completed,2022-04-01
54296,8912,2025-01-20,144,1,290.53,290.53,Completed,2025-01-21
54297,3402,2023-03-01,410,2,449.32,898.64,Completed,2023-03-01
54298,8439,2025-05-20,304,2,185.31,370.62,Completed,2025-05-22
54299,9987,2025-05-15,236,5,139.92,699.60,Cancelled,
54300,8848,2021-08-02,90,4,31.35,125.40,Pending,
54301,5156,2025-10-22,492,1,31.88,31.88,Completed,2025-10-25
54302,3731,2021-05-24,340,1,240.40,240.40,Completed,2021-05-27
54303,6960,2021-12-02,408,4,479.63,1918.52,Completed,2021-12-03
54304,5847,2021-08-04,338,4,182.16,728.64,Completed,2021-08-06
54305,2382,2023-09-27,367,4,75.00,300.00,Cancelled,
54306,9888,2021-06-14,278,2,192.52,385.04,Completed,2021-06-15
54307,682,2024-09-20,135,4,31.64,126.56,Pending,
54308,1930,2025-12-05,76,3,156.11,468.33,Completed,2025-12-07
54309,8744,2025-03-11,15,2,315.16,630.32,Pending,
54310,3398,2020-01-09,378,5,112.68,563.40,Completed,2020-01-12
54311,2768,2024-02-02,40,5,478.34,2391.70,Pending,
54312,7316,2021-11-19,23,3,409.19,1227.57,Completed,2021-11-22
54313,922,2023-12-25,163,3,197.17,591.51,Completed,2023-12-26
54314,704,2021-02-22,369,4,81.28,325.12,Completed,2021-02-22
54315,156,2022-02-26,259,3,107.16,321.48,Completed,2022-02-28
54316,1406,2025-06-21,440,4,286.53,1146.12,Completed,2025-06-23
54317,2183,2022-01-29,376,1,7.43,7.43,Pending,
54318,3123,2020-11-15,457,3,159.44,478.32,Pending,
54319,2298,2021-11-09,191,3,209.60,628.80,Pending,
54320,4206,2021-05-13,222,4,382.46,1529.84,Completed,2021-05-14
54321,5404,2020-06-18,123,2,427.44,854.88,Pending,
54322,7507,2021-06-29,179,1,472.68,472.68,Completed,2021-06-29
54323,9291,2020-08-10,129,2,320.59,641.18,Cancelled,
54324,2637,2025-03-07,267,3,383.92,1151.76,Cancelled,
54325,1253,2021-10-09,463,1,450.13,450.13,Completed,2021-10-11
54326,9158,2025-12-19,231,5,119.26,596.30,Cancelled,
54327,4999,2022-09-10,155,5,253.34,1266.70,Completed,2022-09-11
54328,6221,2021-11-19,60,1,6.36,6.36,Completed,2021-11-21
54329,3133,2025-06-08,426,5,36.72,183.60,Cancelled,
54330,7163,2023-06-20,158,2,424.14,848.28,Pending,
54331,2542,2024-09-20,86,2,490.27,980.54,Completed,2024-09-20
54332,3723,2024-10-06,306,4,491.04,1964.16,Completed,2024-10-06
54333,3576,2025-04-26,386,4,361.80,1447.20,Completed,2025-04-27
54334,573,2022-08-26,355,1,402.23,402.23,Completed,2022-08-26
54335,3730,2022-06-24,397,3,132.29,396.87,Completed,2022-06-24
54336,9407,2021-10-31,458,5,221.87,1109.35,Completed,2021-11-02
54337,5717,2023-03-05,2,1,418.61,418.61,Completed,2023-03-06
54338,3142,2020-05-27,157,3,406.73,1220.19,Completed,2020-05-29
54339,2515,2020-10-18,357,4,157.46,629.84,Completed,2020-10-18
54340,6453,2022-09-14,185,5,99.25,496.25,Completed,2022-09-16
54341,4720,2024-03-19,230,4,431.66,1726.64,Completed,2024-03-20
54342,1201,2022-06-01,290,4,44.40,177.60,Completed,2022-06-01
54343,1419,2024-03-22,398,5,179.80,899.00,Cancelled,
54344,8018,2024-01-10,99,2,375.09,750.18,Completed,2024-01-13
54345,6310,2024-07-26,407,3,465.31,1395.93,Completed,2024-07-28
54346,5883,2024-08-02,53,4,429.60,1718.40,Pending,
54347,7925,2021-11-11,312,4,477.29,1909.16,Completed,2021-11-11
54348,89,2025-06-25,10,1,260.23,260.23,Completed,2025-06-28
54349,4090,2023-04-29,115,2,303.82,607.64,Completed,2023-04-30
54350,3154,2023-09-07,33,5,276.24,1381.20,Completed,2023-09-09
54351,2317,2022-07-17,378,2,112.68,225.36,Completed,2022-07-20
54352,7138,2022-05-25,453,2,97.03,194.06,Completed,2022-05-25
54353,8696,2024-07-29,210,5,96.97,484.85,Completed,2024-07-29
54354,218,2023-07-26,446,4,238.85,955.40,Cancelled,
54355,6662,2025-01-21,183,4,230.36,921.44,Completed,2025-01-21
54356,5290,2025-12-04,381,5,333.41,1667.05,Completed,2025-12-05
54357,2291,2022-03-13,309,3,442.58,1327.74,Completed,2022-03-13
54358,3529,2020-08-21,378,2,112.68,225.36,Cancelled,
54359,7723,2020-10-18,323,3,253.54,760.62,Completed,2020-10-19
54360,858,2025-08-20,358,2,19.22,38.44,Completed,2025-08-23
54361,1856,2021-07-27,152,5,178.63,893.15,Pending,
54362,8706,2024-07-25,144,3,290.53,871.59,Cancelled,
54363,6561,2021-03-22,260,4,441.22,1764.88,Completed,2021-03-25
54364,4148,2024-03-01,221,1,129.66,129.66,Completed,2024-03-01
54365,5325,2023-05-28,333,4,137.02,548.08,Completed,2023-05-30
54366,7878,2021-08-16,225,4,303.54,1214.16,Completed,2021-08-16
54367,1988,2020-11-04,252,5,455.81,2279.05,Completed,2020-11-07
54368,347,2022-11-27,373,5,473.99,2369.95,Completed,2022-11-30
54369,5505,2022-08-16,61,3,352.44,1057.32,Completed,2022-08-17
54370,9100,2020-10-31,237,1,231.78,231.78,Cancelled,
54371,2350,2022-03-16,305,4,11.77,47.08,Completed,2022-03-16
54372,6722,2023-08-13,102,1,43.45,43.45,Cancelled,
54373,3423,2020-07-02,101,4,265.05,1060.20,Completed,2020-07-05
54374,7717,2025-12-26,459,1,460.64,460.64,Cancelled,
54375,8773,2022-07-07,236,2,139.92,279.84,Completed,2022-07-10
54376,7201,2020-02-07,189,2,149.89,299.78,Completed,2020-02-10
54377,8617,2020-01-19,16,1,32.82,32.82,Completed,2020-01-21
54378,4447,2021-10-16,36,4,149.86,599.44,Cancelled,
54379,7332,2025-03-16,245,2,392.29,784.58,Pending,
54380,428,2023-08-22,281,2,258.31,516.62,Completed,2023-08-25
54381,7074,2025-03-24,57,3,123.73,371.19,Pending,
54382,8457,2021-07-18,253,1,21.67,21.67,Completed,2021-07-19
54383,9614,2023-08-09,19,1,52.96,52.96,Completed,2023-08-09
54384,5808,2023-05-15,468,5,243.88,1219.40,Completed,2023-05-16
54385,4583,2021-04-25,179,3,472.68,1418.04,Completed,2021-04-28
54386,1052,2024-11-05,278,1,192.52,192.52,Cancelled,
54387,8744,2025-07-07,164,1,59.64,59.64,Completed,2025-07-08
54388,8875,2023-01-14,451,1,440.08,440.08,Completed,2023-01-16
54389,2532,2021-05-27,172,5,165.58,827.90,Completed,2021-05-30
54390,1705,2023-10-01,358,4,19.22,76.88,Completed,2023-10-02
54391,4075,2025-05-26,365,4,166.90,667.60,Completed,2025-05-26
54392,4115,2025-10-26,441,5,429.45,2147.25,Completed,2025-10-28
54393,4700,2024-01-27,485,4,324.61,1298.44,Pending,
54394,4073,2022-10-14,460,2,400.26,800.52,Completed,2022-10-14
54395,1215,2024-08-15,79,5,197.17,985.85,Completed,2024-08-16
54396,2388,2023-02-02,168,4,288.43,1153.72,Completed,2023-02-02
54397,2300,2021-10-02,58,1,199.46,199.46,Completed,2021-10-05
54398,9316,2024-01-17,433,2,112.18,224.36,Cancelled,
54399,4786,2023-12-16,187,1,370.63,370.63,Cancelled,
54400,8017,2023-10-06,301,4,191.18,764.72,Completed,2023-10-06
54401,4267,2020-10-13,277,2,490.83,981.66,Completed,2020-10-13
54402,5088,2023-11-03,465,3,128.28,384.84,Completed,2023-11-05
54403,5921,2021-09-01,321,3,242.77,728.31,Completed,2021-09-02
54404,7867,2021-11-29,487,1,202.22,202.22,Completed,2021-11-30
54405,6746,2023-02-16,40,5,478.34,2391.70,Cancelled,
54406,6123,2020-06-05,67,3,451.51,1354.53,Completed,2020-06-05
54407,7797,2025-10-14,387,5,112.87,564.35,Completed,2025-10-14
54408,7297,2023-09-09,30,4,455.31,1821.24,Completed,2023-09-10
54409,5483,2020-12-27,263,2,280.15,560.30,Cancelled,
54410,2307,2021-05-25,133,4,83.57,334.28,Completed,2021-05-27
54411,7682,2024-12-02,185,4,99.25,397.00,Completed,2024-12-05
54412,6703,2021-04-28,129,2,320.59,641.18,Completed,2021-04-29
54413,6441,2022-01-14,58,2,199.46,398.92,Completed,2022-01-16
54414,2601,2021-02-16,142,3,70.39,211.17,Completed,2021-02-16
54415,9227,2024-09-04,200,5,108.50,542.50,Completed,2024-09-07
54416,1694,2022-04-06,295,2,173.98,347.96,Completed,2022-04-08
54417,3075,2020-11-13,322,4,464.65,1858.60,Completed,2020-11-15
54418,4135,2023-07-28,73,3,6.46,19.38,Pending,
54419,3489,2025-08-23,423,4,381.86,1527.44,Completed,2025-08-25
54420,6570,2023-08-01,30,4,455.31,1821.24,Pending,
54421,6149,2023-03-12,219,1,97.28,97.28,Completed,2023-03-15
54422,3870,2020-01-02,91,1,139.87,139.87,Completed,2020-01-05
54423,3377,2020-11-25,284,4,366.12,1464.48,Completed,2020-11-27
54424,4613,2024-10-17,67,2,451.51,903.02,Completed,2024-10-19
54425,7345,2022-04-20,181,4,134.17,536.68,Completed,2022-04-21
54426,7056,2023-12-14,83,4,220.66,882.64,Completed,2023-12-16
54427,4234,2023-04-25,324,1,197.74,197.74,Completed,2023-04-27
54428,1328,2022-07-15,407,3,465.31,1395.93,Completed,2022-07-16
54429,6667,2022-02-13,291,3,151.12,453.36,Completed,2022-02-15
54430,5659,2025-08-27,307,3,28.80,86.40,Cancelled,
54431,4467,2024-09-01,473,5,56.70,283.50,Completed,2024-09-03
54432,4969,2021-03-17,424,1,252.12,252.12,Pending,
54433,4465,2020-02-19,335,2,202.09,404.18,Completed,2020-02-21
54434,817,2023-06-12,115,5,303.82,1519.10,Pending,
54435,7316,2025-04-10,9,4,22.69,90.76,Completed,2025-04-12
54436,1550,2025-03-25,330,1,43.65,43.65,Completed,2025-03-28
54437,1956,2021-10-23,244,5,273.99,1369.95,Pending,
54438,10020,2024-08-13,26,5,66.11,330.55,Completed,2024-08-16
54439,7061,2022-08-18,354,3,351.52,1054.56,Completed,2022-08-21
54440,1413,2025-10-14,101,4,265.05,1060.20,Completed,2025-10-17
54441,7331,2024-06-22,77,4,219.05,876.20,Cancelled,
54442,7761,2023-05-14,279,3,75.32,225.96,Completed,2023-05-16
54443,8422,2023-10-03,140,1,389.93,389.93,Completed,2023-10-05
54444,3398,2024-02-18,334,2,210.49,420.98,Completed,2024-02-20
54445,8226,2024-05-14,61,1,352.44,352.44,Completed,2024-05-17
54446,7369,2024-09-09,208,1,294.68,294.68,Completed,2024-09-11
54447,6299,2023-01-05,151,4,234.04,936.16,Completed,2023-01-05
54448,3777,2025-11-06,308,3,19.82,59.46,Completed,2025-11-06
54449,9100,2022-09-09,223,1,230.17,230.17,Completed,2022-09-11
54450,3828,2020-05-01,161,3,325.70,977.10,Completed,2020-05-01
54451,4864,2020-06-28,166,4,83.59,334.36,Completed,2020-06-30
54452,1272,2023-02-20,324,2,197.74,395.48,Completed,2023-02-21
54453,1947,2023-12-04,140,4,389.93,1559.72,Completed,2023-12-06
54454,8070,2023-09-20,368,1,29.69,29.69,Completed,2023-09-20
54455,4498,2023-08-12,20,4,125.97,503.88,Completed,2023-08-13
54456,8536,2024-02-02,151,1,234.04,234.04,Completed,2024-02-05
54457,7863,2025-06-04,497,5,168.89,844.45,Completed,2025-06-04
54458,282,2022-04-24,498,2,299.34,598.68,Pending,
54459,5097,2021-05-06,53,5,429.60,2148.00,Pending,
54460,1007,2024-11-23,224,5,321.17,1605.85,Completed,2024-11-23
54461,2342,2020-12-02,56,1,87.31,87.31,Completed,2020-12-02
54462,2401,2023-07-30,310,5,410.55,2052.75,Completed,2023-07-31
54463,622,2024-06-20,368,1,29.69,29.69,Completed,2024-06-23
54464,8931,2024-10-24,20,3,125.97,377.91,Completed,2024-10-26
54465,5327,2021-09-01,48,3,259.87,779.61,Pending,
54466,9434,2024-04-29,428,2,131.90,263.80,Completed,2024-05-01
54467,349,2023-06-13,261,3,498.69,1496.07,Completed,2023-06-16
54468,6626,2022-08-16,98,1,242.84,242.84,Completed,2022-08-16
54469,5200,2021-10-31,51,3,103.80,311.40,Completed,2021-11-02
54470,3701,2022-12-25,186,1,93.48,93.48,Completed,2022-12-27
54471,8990,2022-05-28,165,1,484.87,484.87,Completed,2022-05-29
54472,5863,2023-02-16,479,2,16.89,33.78,Cancelled,
54473,9593,2023-06-06,275,1,477.61,477.61,Completed,2023-06-07
54474,2081,2020-12-10,39,1,308.46,308.46,Completed,2020-12-10
54475,8059,2024-06-23,401,4,209.90,839.60,Completed,2024-06-25
54476,274,2023-03-27,500,4,347.87,1391.48,Completed,2023-03-28
54477,981,2023-03-08,362,3,304.93,914.79,Completed,2023-03-09
54478,2626,2025-11-14,361,5,66.77,333.85,Pending,
54479,6535,2021-09-14,319,1,399.09,399.09,Completed,2021-09-17
54480,93,2022-07-07,277,5,490.83,2454.15,Pending,
54481,4478,2021-01-25,229,4,126.34,505.36,Completed,2021-01-27
54482,8073,2023-09-06,328,5,327.95,1639.75,Completed,2023-09-07
54483,7764,2022-11-01,351,3,79.00,237.00,Completed,2022-11-03
54484,7843,2023-10-24,250,5,370.88,1854.40,Pending,
54485,8456,2024-04-26,27,2,450.48,900.96,Completed,2024-04-29
54486,8122,2021-04-10,219,3,97.28,291.84,Completed,2021-04-11
54487,704,2023-10-09,416,1,351.65,351.65,Completed,2023-10-10
54488,6201,2020-02-03,87,1,259.07,259.07,Cancelled,
54489,9897,2023-10-07,301,5,191.18,955.90,Completed,2023-10-09
54490,1125,2022-10-28,111,4,280.26,1121.04,Pending,
54491,2836,2022-11-10,105,2,288.68,577.36,Completed,2022-11-13
54492,7747,2020-09-30,236,3,139.92,419.76,Cancelled,
54493,5951,2025-03-05,409,5,372.82,1864.10,Completed,2025-03-05
54494,2938,2023-03-12,183,3,230.36,691.08,Completed,2023-03-15
54495,7025,2024-01-27,222,5,382.46,1912.30,Completed,2024-01-29
54496,6133,2025-04-19,100,5,453.88,2269.40,Cancelled,
54497,5669,2022-10-31,143,3,353.54,1060.62,Pending,
54498,9611,2022-04-27,149,1,264.09,264.09,Completed,2022-04-28
54499,8650,2024-09-01,409,2,372.82,745.64,Completed,2024-09-04
54500,4685,2023-01-07,25,2,78.80,157.60,Completed,2023-01-09
54501,4294,2024-01-14,105,2,288.68,577.36,Completed,2024-01-17
54502,9769,2020-12-15,456,3,119.12,357.36,Completed,2020-12-17
54503,4034,2024-03-07,87,5,259.07,1295.35,Cancelled,
54504,648,2023-07-03,443,5,321.50,1607.50,Completed,2023-07-05
54505,5266,2025-04-02,182,3,132.43,397.29,Completed,2025-04-03
54506,4213,2021-08-15,90,3,31.35,94.05,Completed,2021-08-16
54507,3273,2022-03-20,96,2,333.36,666.72,Cancelled,
54508,247,2023-09-18,295,3,173.98,521.94,Completed,2023-09-18
54509,5594,2020-02-03,154,3,289.37,868.11,Completed,2020-02-04
54510,8783,2024-07-16,18,1,438.14,438.14,Completed,2024-07-18
54511,5406,2025-04-20,126,5,314.20,1571.00,Completed,2025-04-20
54512,2789,2022-08-21,60,2,6.36,12.72,Pending,
54513,8535,2021-05-11,190,4,380.48,1521.92,Completed,2021-05-12
54514,9047,2025-12-28,310,4,410.55,1642.20,Completed,2025-12-28
54515,3323,2020-09-07,480,4,27.08,108.32,Completed,2020-09-07
54516,4049,2025-02-18,449,1,212.44,212.44,Completed,2025-02-19
54517,1215,2025-05-21,466,3,204.35,613.05,Completed,2025-05-22
54518,3637,2025-02-16,193,3,205.64,616.92,Completed,2025-02-19
54519,2451,2024-05-18,45,5,11.67,58.35,Completed,2024-05-21
54520,3717,2020-10-13,356,1,31.57,31.57,Completed,2020-10-16
54521,2667,2020-06-17,286,5,252.30,1261.50,Pending,
54522,6127,2023-07-22,430,4,324.68,1298.72,Completed,2023-07-24
54523,6295,2021-04-28,193,3,205.64,616.92,Completed,2021-04-29
54524,1269,2020-05-15,192,2,456.55,913.10,Completed,2020-05-16
54525,9973,2024-04-26,459,5,460.64,2303.20,Completed,2024-04-29
54526,2668,2022-10-17,346,4,32.13,128.52,Completed,2022-10-19
54527,8549,2021-08-23,401,5,209.90,1049.50,Completed,2021-08-23
54528,5656,2025-12-13,428,1,131.90,131.90,Completed,2025-12-13
54529,1845,2024-02-27,2,1,418.61,418.61,Pending,
54530,5380,2022-09-18,474,2,316.89,633.78,Completed,2022-09-18
54531,3087,2025-02-12,328,1,327.95,327.95,Completed,2025-02-15
54532,7880,2024-08-14,23,4,409.19,1636.76,Completed,2024-08-14
54533,6822,2025-04-22,286,3,252.30,756.90,Completed,2025-04-23
54534,124,2020-01-24,121,4,140.87,563.48,Completed,2020-01-24
54535,8373,2022-09-03,302,3,145.18,435.54,Completed,2022-09-04
54536,3095,2025-02-24,147,4,98.03,392.12,Completed,2025-02-26
54537,2491,2021-10-01,245,4,392.29,1569.16,Completed,2021-10-04
54538,405,2023-01-26,264,2,217.15,434.30,Completed,2023-01-29
54539,9986,2021-11-16,154,4,289.37,1157.48,Completed,2021-11-17
54540,7505,2020-10-01,313,1,421.98,421.98,Completed,2020-10-02
54541,646,2021-12-02,117,2,430.74,861.48,Cancelled,
54542,2228,2025-08-02,388,2,144.38,288.76,Pending,
54543,1943,2025-04-05,319,5,399.09,1995.45,Pending,
54544,2546,2021-01-17,287,1,164.60,164.60,Completed,2021-01-20
54545,6127,2020-02-20,97,2,148.20,296.40,Completed,2020-02-23
54546,5085,2022-06-21,275,1,477.61,477.61,Completed,2022-06-24
54547,6496,2022-07-04,367,1,75.00,75.00,Completed,2022-07-05
54548,6046,2021-08-15,47,1,374.20,374.20,Pending,
54549,5681,2022-09-05,483,4,455.80,1823.20,Completed,2022-09-07
54550,1910,2023-03-24,398,2,179.80,359.60,Pending,
54551,3326,2025-04-02,440,5,286.53,1432.65,Completed,2025-04-02
54552,6515,2020-12-04,26,2,66.11,132.22,Completed,2020-12-07
54553,2759,2020-01-05,413,1,430.91,430.91,Completed,2020-01-07
54554,8424,2023-09-12,446,1,238.85,238.85,Completed,2023-09-13
54555,1094,2025-05-01,63,2,420.21,840.42,Completed,2025-05-03
54556,2012,2024-03-30,488,3,168.35,505.05,Pending,
54557,7096,2022-05-27,348,3,59.14,177.42,Completed,2022-05-30
54558,7340,2021-11-03,271,4,154.90,619.60,Completed,2021-11-03
54559,4423,2022-09-08,105,2,288.68,577.36,Completed,2022-09-08
54560,5955,2020-10-16,1,5,454.36,2271.80,Pending,
54561,3477,2025-09-12,466,2,204.35,408.70,Completed,2025-09-13
54562,7149,2022-03-27,155,5,253.34,1266.70,Completed,2022-03-27
54563,5242,2024-12-09,392,2,390.90,781.80,Pending,
54564,1992,2021-10-29,427,3,422.99,1268.97,Cancelled,
54565,717,2023-09-18,299,4,248.24,992.96,Completed,2023-09-21
54566,4535,2020-12-03,28,4,380.63,1522.52,Pending,
54567,5550,2023-11-08,356,2,31.57,63.14,Pending,
54568,1322,2024-02-02,80,3,378.67,1136.01,Completed,2024-02-05
54569,1100,2023-11-11,6,3,209.00,627.00,Pending,
54570,5818,2022-12-15,449,5,212.44,1062.20,Completed,2022-12-18
54571,6675,2024-11-15,12,4,397.25,1589.00,Completed,2024-11-17
54572,448,2024-04-29,409,1,372.82,372.82,Completed,2024-05-02
54573,8127,2022-10-29,53,3,429.60,1288.80,Pending,
54574,1591,2025-12-15,470,2,394.28,788.56,Completed,2025-12-18
54575,3694,2021-08-13,299,5,248.24,1241.20,Pending,
54576,2656,2020-07-11,103,2,79.93,159.86,Cancelled,
54577,7045,2023-04-12,262,1,160.96,160.96,Completed,2023-04-15
54578,326,2023-06-01,438,1,62.75,62.75,Completed,2023-06-03
54579,6074,2023-07-17,483,2,455.80,911.60,Pending,
54580,6953,2021-03-12,15,5,315.16,1575.80,Cancelled,
54581,896,2024-03-23,46,3,22.59,67.77,Completed,2024-03-25
54582,3959,2020-05-01,112,4,28.66,114.64,Completed,2020-05-02
54583,2140,2024-03-31,499,3,215.18,645.54,Completed,2024-03-31
54584,9382,2024-09-11,399,3,439.10,1317.30,Completed,2024-09-14
54585,1154,2020-05-30,498,2,299.34,598.68,Completed,2020-05-31
54586,5561,2020-06-18,41,4,69.82,279.28,Completed,2020-06-18
54587,7767,2020-01-08,222,1,382.46,382.46,Pending,
54588,5594,2020-04-27,334,2,210.49,420.98,Completed,2020-04-30
54589,8840,2025-04-02,111,1,280.26,280.26,Cancelled,
54590,7788,2024-10-30,483,5,455.80,2279.00,Completed,2024-10-31
54591,9487,2020-11-14,463,1,450.13,450.13,Pending,
54592,2587,2023-03-15,474,5,316.89,1584.45,Pending,
